timestamp,tachometer_instant,tachometer_cumulative,speed_ms,speed_kmh,distance_km,direction,steer_cmd
1769706649305441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649325530368,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649345441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649365442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649385441280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649405440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649425441792,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649445442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649465441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649485441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649505440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649525441280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649545441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649565441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649585442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649605443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649625441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649645576704,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649665579008,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649685537280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649705440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649725439744,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649745439744,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649765439744,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649785440000,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649805498880,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649825441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649845472256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649865449728,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649885453312,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649905448448,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649925443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649945442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649965445120,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706649985443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650005442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650025569280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650045441280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650065442304,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650085440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650105448704,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650125443840,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650145576192,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650165444096,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650185451264,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650205457152,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650225451520,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650245443840,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650265442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650285440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650305448448,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650325449728,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650345447680,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650365444864,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650385442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650405442816,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650425449472,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650445444096,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650465443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650485442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650505443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650525443840,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650545440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650565443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650585449472,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650605441792,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650625442816,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650645441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650665441280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650685577728,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650705582336,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650725440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650745493760,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650765443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650785441792,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650805442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650825448960,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650845440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650865445632,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650885441792,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650905443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650925443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650945442304,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650965443584,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706650985440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651005441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651025442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651045440256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651065565184,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651085578752,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651105440768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651125540352,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651145486848,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651165444608,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651185440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651205440000,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651225441792,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651245442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651265443840,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651285442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651305442304,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651325442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651345440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651365443840,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651385533184,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651405444096,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651425444352,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651445440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651465442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651485441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651505440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651525442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651545441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651565444608,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651585452544,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651605442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651625441280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651645440256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651665443840,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651685445888,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651705441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651725513472,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651745442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651765439744,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651785443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651805444352,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651825441792,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651845532160,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651865447936,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651885440256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651905440256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651925441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651945440256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651965440512,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706651985443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652005577472,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652025442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652045441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652065441536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652085441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652105442304,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652125442048,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652145442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652165482240,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652185445376,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652205445632,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652225452544,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652245442816,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652265443584,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652285441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652305441280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652325442560,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652345495040,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652365451008,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652385452288,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652405443584,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652425450240,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652445445120,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652465443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652485443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652505441024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652525443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652545444608,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652565442816,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652585443328,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652605452544,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652625584384,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652645447424,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652665443072,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652685484544,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652705519872,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652725451520,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652745447168,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652765488384,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652785486336,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652805604864,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652825520896,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652845505024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652865502208,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652885445888,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652905442816,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652925491968,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652945483520,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652965494016,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706652985530880,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653005576448,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653025485824,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653045591296,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653065590272,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653085596160,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653105581056,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653125570304,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653145583616,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653165582080,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653185542400,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653205596672,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653225578752,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653245579008,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653265593856,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653285600768,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653305589248,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653325575680,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653345583616,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653365596416,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653385586944,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653405585408,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653425577984,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653445586176,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653465587712,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653485576704,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653505584640,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653525584128,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653545537024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653565590784,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653585576448,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653605589248,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653625579264,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653645668608,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653665537024,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653685585920,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653705670144,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653725678592,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653745593088,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653765610240,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653785592064,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653805584896,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653825579776,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653845596416,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653865608448,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653885591040,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653905582080,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653925586432,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653945590016,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653965573376,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706653985582080,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654005482496,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654025493248,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654045572608,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654065596928,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654085536256,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654105588224,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654125485568,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654145587200,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654165577728,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654185577472,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654205686016,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654225484800,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654245665280,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654265589504,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654285654016,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654305592832,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654325573632,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654345485056,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654365491456,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654385585408,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654405583360,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654425584640,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654445485056,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654465590784,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654485484032,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654505455360,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654525494528,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654545494272,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654565491200,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654585483520,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654605585408,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654625574656,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654645682688,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654665587968,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654685585408,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654705588480,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654725584384,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654745586176,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654765587200,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654785584384,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654805583872,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654825572352,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654845468928,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654865498368,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654885485312,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654905525248,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654925491200,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654945576704,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654965591808,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706654985480448,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655005530368,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655025581824,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655045588224,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655065601536,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655085484288,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655105485056,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655125452288,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655145444096,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655165443584,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655185596672,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655205455104,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
1769706655225457408,0,12044,0.0,0.0,0.14608925925925928,Forward,0.0
